category,name,price,rating,review_count,url,zip
Latin American,Guayacan Restaurant,$$,4.0,41,https://www.yelp.com/biz/guayacan-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Cafes,Juan Valdez Cafe,$,3.5,79,https://www.yelp.com/biz/juan-valdez-cafe-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Italian,Ocio,$$,4.5,40,https://www.yelp.com/biz/ocio-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33122
Cuban,Mojitos Calle 8,$$,2.5,251,https://www.yelp.com/biz/mojitos-calle-8-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Cuban,Sergio's Restaurant,$$,3.0,192,https://www.yelp.com/biz/sergios-restaurant-miami-56?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
American (Traditional),Tradewinds Waterfront Bar and Grill,$$,3.0,195,https://www.yelp.com/biz/tradewinds-waterfront-bar-and-grill-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Tex-Mex,Xochimex Cantina Grill,$,4.0,63,https://www.yelp.com/biz/xochimex-cantina-grill-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
Pizza,Power Pizzeria,$,3.5,87,https://www.yelp.com/biz/power-pizzeria-miami-6?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Argentine,La Estancia Argentina,$$,4.0,40,https://www.yelp.com/biz/la-estancia-argentina-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33136
Vegan,Courtney's Cookies,$$,5.0,23,https://www.yelp.com/biz/courtneys-cookies-coral-gables-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Sushi Bars,Sushi KONG Miami,$$,4.0,179,https://www.yelp.com/biz/sushi-kong-miami-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
Coffee & Tea,Icebox Cafe,$$,3.5,95,https://www.yelp.com/biz/icebox-cafe-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33142
Italian,Mozzarella Italian Restaurant,$$,3.5,83,https://www.yelp.com/biz/mozzarella-italian-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
Beer Bar,Bululu Miami,$$,4.0,48,https://www.yelp.com/biz/bululu-miami-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33172
Cuban,Latin Cafe 2000,$$,3.0,274,https://www.yelp.com/biz/latin-cafe-2000-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Cafes,Lil Greenhouse Grill,$$,4.5,39,https://www.yelp.com/biz/lil-greenhouse-grill-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33136
Peruvian,La Brasa,$,4.0,55,https://www.yelp.com/biz/la-brasa-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Delis,Toasted Bagelry & Deli,$$,4.0,74,https://www.yelp.com/biz/toasted-bagelry-and-deli-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
Italian,Bugatti Restaurant,$$,4.0,117,https://www.yelp.com/biz/bugatti-restaurant-coral-gables-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Greek,Kiki On The River,$$$,3.0,199,https://www.yelp.com/biz/kiki-on-the-river-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33128
Noodles,East Thai and Noodle House,$$,4.0,59,https://www.yelp.com/biz/east-thai-and-noodle-house-miami-8?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Seafood,Cayo Esquivel,$$,3.5,89,https://www.yelp.com/biz/cayo-esquivel-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Sushi Bars,Kamiko Sushi Bar,$$,4.0,185,https://www.yelp.com/biz/kamiko-sushi-bar-doral?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33122
Middle Eastern,Baklava Factory,$$,3.5,120,https://www.yelp.com/biz/baklava-factory-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33129
Peruvian,Machupicchu Restaurant,$$,3.5,85,https://www.yelp.com/biz/machupicchu-restaurant-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33173
Ramen,Ohho Noodles Market,$$,4.0,181,https://www.yelp.com/biz/ohho-noodles-market-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33146
Steakhouses,Los Ranchos Steakhouse,$$,3.0,175,https://www.yelp.com/biz/los-ranchos-steakhouse-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Peruvian,Totoritas Restaurant,$$,4.0,68,https://www.yelp.com/biz/totoritas-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
Japanese,Kuenko,$$,4.0,61,https://www.yelp.com/biz/kuenko-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Indian,Ghee Indian Kitchen,$$,4.0,71,https://www.yelp.com/biz/ghee-indian-kitchen-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Cuban,Sansara,$$,5.0,16,https://www.yelp.com/biz/sansara-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Vietnamese,Miss Saigon Bistro,$$,4.0,344,https://www.yelp.com/biz/miss-saigon-bistro-pinecrest?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33256
American (New),House Kitchen & Bar,$$,4.0,133,https://www.yelp.com/biz/house-kitchen-and-bar-coral-gables-6?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Gastropubs,Pisco Y Nazca,$$,4.0,656,https://www.yelp.com/biz/pisco-y-nazca-kendall?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33183
Cuban,Luis Galindo's Latin American 2,$,3.5,91,https://www.yelp.com/biz/luis-galindos-latin-american-2-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Chinese,Tony Chan's Water Club,$$,3.0,166,https://www.yelp.com/biz/tony-chans-water-club-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Latin American,Amara at Paraiso,$$,4.0,67,https://www.yelp.com/biz/amara-at-paraiso-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Italian,Villagio,$$,3.5,245,https://www.yelp.com/biz/villagio-coral-gables-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33146
Butcher,Graziano's Mercado - Bird Rd,$$,4.0,49,https://www.yelp.com/biz/grazianos-mercado-bird-rd-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Steakhouses,Morton's The Steakhouse,$$$,3.5,124,https://www.yelp.com/biz/mortons-the-steakhouse-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Pizza,Caffe Italia,$$,4.0,137,https://www.yelp.com/biz/caffe-italia-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Modern European,The Lunchbox,$$,4.0,63,https://www.yelp.com/biz/the-lunchbox-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Pizza,Pieducks,$$,3.0,166,https://www.yelp.com/biz/pieducks-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Mediterranean,Pine Mediterranean Cuisine,$$,4.5,45,https://www.yelp.com/biz/pine-mediterranean-cuisine-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Mediterranean,Rice Mediterranean Kitchen,$$,4.5,66,https://www.yelp.com/biz/rice-mediterranean-kitchen-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Italian,Primo's Italian Kitchen & Bar,$$,3.5,110,https://www.yelp.com/biz/primos-italian-kitchen-and-bar-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Italian,Cipriani,$$$$,3.0,183,https://www.yelp.com/biz/cipriani-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Sushi Bars,Akashi Japanese Restaurant,$$,3.5,123,https://www.yelp.com/biz/akashi-japanese-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
Southern,Spring Chicken,$$,3.5,391,https://www.yelp.com/biz/spring-chicken-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33146
Japanese,Akashi on Brickell - Hannya,$$,3.5,156,https://www.yelp.com/biz/akashi-on-brickell-hannya-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Chinese,Jardines de Confucio,$$,4.0,49,https://www.yelp.com/biz/jardines-de-confucio-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33172
Italian,Palat Miami,$$$,5.0,25,https://www.yelp.com/biz/palat-miami-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Hot Dogs,D-Dog House,$$,3.5,145,https://www.yelp.com/biz/d-dog-house-miami-26?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Soul Food,MLK Restaurant,$,4.0,33,https://www.yelp.com/biz/mlk-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33147
Japanese,Sakura Gables Japanese Restaurant,$$,4.0,145,https://www.yelp.com/biz/sakura-gables-japanese-restaurant-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33146
Peruvian,Cilantro 27 Gastro Truck,$$,4.5,32,https://www.yelp.com/biz/cilantro-27-gastro-truck-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
American (New),Shula's 347 Grill,$$,4.0,229,https://www.yelp.com/biz/shulas-347-grill-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Latin American,Cabanas Restaurant,$,4.0,59,https://www.yelp.com/biz/cabanas-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Italian,Carrabba's Italian Grill,$$,3.5,106,https://www.yelp.com/biz/carrabbas-italian-grill-miami-9?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Asian Fusion,Siam Dragon Asian Bistro,$$,3.5,91,https://www.yelp.com/biz/siam-dragon-asian-bistro-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Seafood,Rusty Pelican - Miami,$$$,3.5,1053,https://www.yelp.com/biz/rusty-pelican-miami-key-biscayne?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33149
Colombian,Los Arrieros,$$,4.0,57,https://www.yelp.com/biz/los-arrieros-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Pizza,California Pizza Kitchen at Miracle Mile,$$,3.5,206,https://www.yelp.com/biz/california-pizza-kitchen-at-miracle-mile-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Salad,OTL,$$,3.5,86,https://www.yelp.com/biz/otl-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Salad,Taco Rico Tex-Mex Cafe,$,3.5,262,https://www.yelp.com/biz/taco-rico-tex-mex-cafe-coral-gables-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33146
Steakhouses,BLT Prime,$$$,3.5,72,https://www.yelp.com/biz/blt-prime-miami-5?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33178
Barbeque,Shorty's Bar-B-Q,$$,3.5,135,https://www.yelp.com/biz/shortys-bar-b-q-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Argentine,Grill Argentino,$$,3.5,72,https://www.yelp.com/biz/grill-argentino-miami-5?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Coffee & Tea,Caffe Lingo,$,4.5,33,https://www.yelp.com/biz/caffe-lingo-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
American (New),DIRT,$$,4.0,46,https://www.yelp.com/biz/dirt-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Italian,Divieto Ristorante,$$,4.0,419,https://www.yelp.com/biz/divieto-ristorante-doral-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33178
Sandwiches,Gourmet Station,$$,4.0,44,https://www.yelp.com/biz/gourmet-station-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Colombian,OCIO Coral Gables,$$,4.5,49,https://www.yelp.com/biz/ocio-coral-gables-coral-gables-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Peruvian,Pekaditos Mi Viejo San Juan,$$,4.0,55,https://www.yelp.com/biz/pekaditos-mi-viejo-san-juan-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33184
Vietnamese,Miss Saigon Bistro,$$,3.5,201,https://www.yelp.com/biz/miss-saigon-bistro-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Coffee & Tea,Limited Edition Caffé & Vino Buono,$$,4.0,34,https://www.yelp.com/biz/limited-edition-caff%C3%A9-and-vino-buono-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Salvadoran,El Atlakat Restaurant,$$,3.5,66,https://www.yelp.com/biz/el-atlakat-restaurant-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33173
Latin American,Dona Paulina,$$,4.0,59,https://www.yelp.com/biz/dona-paulina-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Peruvian,Aromas Del Peru,$$,4.0,80,https://www.yelp.com/biz/aromas-del-peru-west-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Cuban,El Palacio De Los Jugos,$,4.0,28,https://www.yelp.com/biz/el-palacio-de-los-jugos-miami-12?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Coffee & Tea,Threefold Cafe South Miami,$$,4.0,151,https://www.yelp.com/biz/threefold-cafe-south-miami-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Food Trucks,Operation Eats,$$,4.5,18,https://www.yelp.com/biz/operation-eats-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Italian,Fontana Restaurant,$$$,3.5,116,https://www.yelp.com/biz/fontana-restaurant-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Bakeries,Arahi's Bakery,$,4.0,40,https://www.yelp.com/biz/arahis-bakery-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33255
Seafood,Arson,$$,4.0,39,https://www.yelp.com/biz/arson-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Mediterranean,Marfil Bistro,$$,4.5,133,https://www.yelp.com/biz/marfil-bistro-doral?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
Cuban,Las Palmas Cafeteria,$,3.5,57,https://www.yelp.com/biz/las-palmas-cafeteria-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Steakhouses,Outback Steakhouse,$$,3.5,131,https://www.yelp.com/biz/outback-steakhouse-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Diners,Deli Lane Cafe,$$,3.5,284,https://www.yelp.com/biz/deli-lane-cafe-south-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Sushi Bars,OBBA Sushi & More,$$,3.5,147,https://www.yelp.com/biz/obba-sushi-and-more-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Cafes,Café Chantilly,$,4.5,23,https://www.yelp.com/biz/caf%C3%A9-chantilly-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33184
Italian,Olive Garden Italian Restaurant,$$,3.0,196,https://www.yelp.com/biz/olive-garden-italian-restaurant-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Cuban,Malanga Cafe,$$,3.0,216,https://www.yelp.com/biz/malanga-cafe-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Sports Bars,Tom's NFL Club,$$,4.0,201,https://www.yelp.com/biz/toms-nfl-club-miami-springs?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
